timestamp,Open,High,Low,Close,Volume
2022-01-19 09:30:00-05:00,3175.239990234375,3185.0,3170.0,3170.0,89143
2022-01-19 09:31:00-05:00,3171.989990234375,3178.148193359375,3170.0,3176.090087890625,9981
2022-01-19 09:32:00-05:00,3176.320068359375,3181.655029296875,3173.81005859375,3173.81005859375,10497
2022-01-19 09:33:00-05:00,3174.5400390625,3180.3701171875,3173.97998046875,3174.030029296875,8415
2022-01-19 09:34:00-05:00,3172.889892578125,3172.889892578125,3172.889892578125,3172.889892578125,16967
2022-01-19 09:35:00-05:00,3171.320068359375,3174.590087890625,3169.02001953125,3174.590087890625,10252
2022-01-19 09:36:00-05:00,3174.8798828125,3179.89990234375,3174.8798828125,3179.385009765625,10763
2022-01-19 09:37:00-05:00,3177.0,3182.330078125,3174.14990234375,3180.81005859375,12209
2022-01-19 09:38:00-05:00,3176.0,3176.474609375,3174.125,3176.474609375,7980
2022-01-19 09:39:00-05:00,3177.0,3177.0,3168.405029296875,3168.719970703125,17656
2022-01-19 09:40:00-05:00,3163.0,3165.824951171875,3160.800048828125,3163.449951171875,15193
2022-01-19 09:41:00-05:00,3165.0,3165.0,3161.860107421875,3161.860107421875,13570
2022-01-19 09:42:00-05:00,3160.0,3161.13525390625,3158.699951171875,3160.030029296875,15880
2022-01-19 09:43:00-05:00,3159.0,3161.580078125,3158.419921875,3161.580078125,7683
2022-01-19 09:44:00-05:00,3162.070068359375,3164.300048828125,3161.469970703125,3164.300048828125,7226
2022-01-19 09:45:00-05:00,3164.760009765625,3164.760009765625,3164.760009765625,3164.760009765625,6579
2022-01-19 09:46:00-05:00,3170.0,3170.0,3164.429931640625,3168.340087890625,13576
2022-01-19 09:47:00-05:00,3167.5,3169.3701171875,3165.77490234375,3168.219970703125,8936
2022-01-19 09:48:00-05:00,3168.00048828125,3168.1201171875,3166.1650390625,3168.1201171875,3534
2022-01-19 09:49:00-05:00,3160.0,3164.094970703125,3160.0,3164.094970703125,17366
2022-01-19 09:50:00-05:00,3162.0,3165.080078125,3161.989990234375,3161.989990234375,6551
2022-01-19 09:51:00-05:00,3162.0,3168.280029296875,3160.75537109375,3167.169921875,5997
2022-01-19 09:52:00-05:00,3164.27001953125,3164.27001953125,3164.27001953125,3164.27001953125,10206
2022-01-19 09:53:00-05:00,3164.68994140625,3165.830078125,3163.514892578125,3164.419921875,5471
2022-01-19 09:54:00-05:00,3166.43994140625,3167.090087890625,3164.06005859375,3164.06005859375,4990
2022-01-19 09:55:00-05:00,3168.0,3168.0,3165.330078125,3165.330078125,7119
2022-01-19 09:56:00-05:00,3170.43994140625,3170.43994140625,3170.43994140625,3170.43994140625,9427
2022-01-19 09:57:00-05:00,3170.0048828125,3171.679931640625,3168.02001953125,3170.489990234375,9897
2022-01-19 09:58:00-05:00,3167.135009765625,3168.360107421875,3167.135009765625,3168.360107421875,10658
2022-01-19 09:59:00-05:00,3167.010009765625,3171.0,3166.10009765625,3171.0,6720
2022-01-19 10:00:00-05:00,3170.889892578125,3170.889892578125,3164.64990234375,3166.280029296875,8925
2022-01-19 10:01:00-05:00,3167.52001953125,3169.989990234375,3164.0,3165.495849609375,6419
2022-01-19 10:02:00-05:00,3164.030029296875,3167.389892578125,3164.030029296875,3166.469970703125,3538
2022-01-19 10:03:00-05:00,3167.429931640625,3171.0,3164.744384765625,3170.989990234375,8519
2022-01-19 10:04:00-05:00,3171.0,3175.4599609375,3169.6201171875,3171.53955078125,14118
2022-01-19 10:05:00-05:00,3172.199951171875,3175.0,3172.199951171875,3174.080078125,8216
2022-01-19 10:06:00-05:00,3173.77001953125,3174.580078125,3168.0,3168.0,11823
2022-01-19 10:07:00-05:00,3169.35009765625,3171.574951171875,3168.235107421875,3168.91650390625,15437
2022-01-19 10:08:00-05:00,3165.7099609375,3165.7099609375,3162.0,3164.2099609375,9547
2022-01-19 10:09:00-05:00,3164.179931640625,3167.1201171875,3164.179931640625,3166.71337890625,4886
2022-01-19 10:10:00-05:00,3169.1201171875,3169.610107421875,3166.280029296875,3166.8701171875,6370
2022-01-19 10:11:00-05:00,3167.800048828125,3169.800048828125,3165.800048828125,3167.030029296875,5113
2022-01-19 10:12:00-05:00,3168.1201171875,3173.0,3168.1201171875,3172.820068359375,10493
2022-01-19 10:13:00-05:00,3171.800048828125,3173.330078125,3170.300048828125,3171.5,5946
2022-01-19 10:14:00-05:00,3172.294921875,3173.580078125,3169.0,3171.60009765625,4824
2022-01-19 10:15:00-05:00,3171.360107421875,3171.429931640625,3168.800048828125,3170.5400390625,7711
2022-01-19 10:16:00-05:00,3168.673095703125,3169.719970703125,3168.673095703125,3168.889892578125,5840
2022-01-19 10:17:00-05:00,3167.550048828125,3167.860107421875,3165.0,3165.530029296875,10507
2022-01-19 10:18:00-05:00,3165.0,3165.18359375,3162.0,3164.10009765625,8039
2022-01-19 10:19:00-05:00,3165.669921875,3166.360107421875,3165.0,3166.360107421875,2936
2022-01-19 10:20:00-05:00,3165.0,3166.68994140625,3160.14990234375,3161.199951171875,6527
2022-01-19 10:21:00-05:00,3161.455078125,3162.199951171875,3159.18994140625,3159.18994140625,8375
2022-01-19 10:22:00-05:00,3160.199951171875,3160.199951171875,3156.14990234375,3157.530029296875,10147
2022-01-19 10:23:00-05:00,3160.199951171875,3161.4599609375,3159.219970703125,3161.4599609375,3948
2022-01-19 10:24:00-05:00,3159.0,3160.68994140625,3157.580078125,3158.4189453125,8126
2022-01-19 10:25:00-05:00,3157.959716796875,3162.424072265625,3156.0,3162.424072265625,8598
2022-01-19 10:26:00-05:00,3160.669921875,3163.56591796875,3160.669921875,3162.14990234375,4097
2022-01-19 10:27:00-05:00,3161.5400390625,3163.22998046875,3160.030029296875,3162.39990234375,7795
2022-01-19 10:28:00-05:00,3164.0,3166.0,3161.909912109375,3166.0,8442
2022-01-19 10:29:00-05:00,3166.0,3166.0,3162.320068359375,3163.0,4596
2022-01-19 10:30:00-05:00,3162.77001953125,3164.06005859375,3160.985107421875,3161.530029296875,11546
2022-01-19 10:31:00-05:00,3160.0,3161.10009765625,3151.0,3151.0,22069
2022-01-19 10:32:00-05:00,3150.7099609375,3150.7099609375,3148.0,3149.6298828125,27832
2022-01-19 10:33:00-05:00,3149.5,3152.800048828125,3148.0,3151.824951171875,13351
2022-01-19 10:34:00-05:00,3152.5,3154.85009765625,3152.5,3154.64990234375,4150
2022-01-19 10:35:00-05:00,3154.58544921875,3154.58544921875,3150.159912109375,3152.219970703125,7086
2022-01-19 10:36:00-05:00,3151.010009765625,3152.318603515625,3150.330078125,3152.318603515625,4774
2022-01-19 10:37:00-05:00,3151.425048828125,3155.010009765625,3149.8701171875,3154.195068359375,7416
2022-01-19 10:38:00-05:00,3155.340087890625,3156.199951171875,3153.300048828125,3153.300048828125,3339
2022-01-19 10:39:00-05:00,3152.748291015625,3153.659912109375,3148.0,3149.699951171875,8187
2022-01-19 10:40:00-05:00,3148.43505859375,3149.33984375,3148.179931640625,3148.9599609375,4535
2022-01-19 10:41:00-05:00,3148.030029296875,3150.449951171875,3148.0,3149.7099609375,6783
2022-01-19 10:42:00-05:00,3149.159912109375,3149.159912109375,3146.0,3147.780029296875,7219
2022-01-19 10:43:00-05:00,3148.449951171875,3152.800048828125,3148.449951171875,3149.9150390625,7395
2022-01-19 10:44:00-05:00,3148.449951171875,3148.449951171875,3142.73388671875,3146.989990234375,17697
2022-01-19 10:45:00-05:00,3147.320068359375,3149.02001953125,3146.510009765625,3147.324951171875,5022
2022-01-19 10:46:00-05:00,3146.47998046875,3146.47998046875,3144.087890625,3145.43994140625,7542
2022-01-19 10:47:00-05:00,3144.1201171875,3146.989990234375,3143.64990234375,3143.830078125,4299
2022-01-19 10:48:00-05:00,3141.0400390625,3144.5380859375,3140.50146484375,3140.50146484375,5340
2022-01-19 10:49:00-05:00,3140.60009765625,3142.14990234375,3138.800048828125,3139.7900390625,11494
2022-01-19 10:50:00-05:00,3140.535888671875,3144.0,3139.449951171875,3142.97998046875,6609
2022-01-19 10:51:00-05:00,3142.530029296875,3147.47998046875,3142.170166015625,3145.110107421875,8229
2022-01-19 10:52:00-05:00,3143.10009765625,3146.392578125,3141.530029296875,3141.590087890625,6901
2022-01-19 10:53:00-05:00,3142.199951171875,3143.239990234375,3141.121826171875,3141.6064453125,5954
2022-01-19 10:54:00-05:00,3141.419921875,3141.419921875,3138.60009765625,3139.780029296875,8535
2022-01-19 10:55:00-05:00,3138.64990234375,3144.52978515625,3138.64990234375,3143.77001953125,6967
2022-01-19 10:56:00-05:00,3143.10009765625,3144.294921875,3142.0302734375,3142.919921875,4953
2022-01-19 10:57:00-05:00,3142.259521484375,3143.929931640625,3142.0,3143.260009765625,1892
2022-01-19 10:58:00-05:00,3142.06005859375,3142.719970703125,3138.510009765625,3139.594970703125,8990
2022-01-19 10:59:00-05:00,3140.6298828125,3145.0,3140.4599609375,3145.0,5263
2022-01-19 11:00:00-05:00,3144.9599609375,3146.0,3142.699951171875,3146.0,8227
2022-01-19 11:01:00-05:00,3146.5,3148.050048828125,3145.8701171875,3147.39697265625,6242
2022-01-19 11:02:00-05:00,3146.89990234375,3146.89990234375,3144.0,3144.43994140625,3394
2022-01-19 11:03:00-05:00,3144.2451171875,3147.5,3144.199951171875,3146.210205078125,5024
2022-01-19 11:04:00-05:00,3147.3369140625,3147.3369140625,3144.513427734375,3144.9267578125,5173
2022-01-19 11:05:00-05:00,3144.0,3144.0,3140.02001953125,3142.550048828125,4569
2022-01-19 11:06:00-05:00,3142.199951171875,3144.199951171875,3141.030029296875,3142.60009765625,5520
2022-01-19 11:07:00-05:00,3144.375,3144.60498046875,3141.429931640625,3142.610107421875,2981
2022-01-19 11:08:00-05:00,3142.5,3144.590087890625,3142.5,3142.9599609375,2714
2022-01-19 11:09:00-05:00,3145.89990234375,3146.219970703125,3144.169921875,3144.169921875,3053
2022-01-19 11:10:00-05:00,3144.179931640625,3144.179931640625,3141.524169921875,3143.114990234375,7755
2022-01-19 11:11:00-05:00,3142.745361328125,3143.0,3140.2548828125,3141.6201171875,4785
2022-01-19 11:12:00-05:00,3140.030029296875,3141.837646484375,3138.030029296875,3138.030029296875,5789
2022-01-19 11:13:00-05:00,3139.010009765625,3139.010009765625,3137.3701171875,3137.3701171875,6581
2022-01-19 11:14:00-05:00,3137.669921875,3138.64990234375,3136.330078125,3137.494140625,7326
2022-01-19 11:15:00-05:00,3139.83984375,3139.89990234375,3136.570068359375,3139.47998046875,6113
2022-01-19 11:16:00-05:00,3140.449951171875,3141.27001953125,3138.070068359375,3138.070068359375,3360
2022-01-19 11:17:00-05:00,3137.919921875,3140.97998046875,3137.919921875,3138.89990234375,5413
2022-01-19 11:18:00-05:00,3138.0,3139.768798828125,3136.02001953125,3138.925048828125,7505
2022-01-19 11:19:00-05:00,3137.5400390625,3141.60009765625,3137.5400390625,3140.56005859375,3019
2022-01-19 11:20:00-05:00,3140.0,3141.419921875,3139.449951171875,3141.419921875,5090
2022-01-19 11:21:00-05:00,3139.9541015625,3140.429931640625,3138.580078125,3138.580078125,4942
2022-01-19 11:23:00-05:00,3137.27001953125,3138.440673828125,3136.0,3138.440673828125,6978
2022-01-19 11:24:00-05:00,3137.679931640625,3139.0,3136.330078125,3136.330078125,7546
2022-01-19 11:25:00-05:00,3137.860107421875,3143.0,3137.0,3143.0,6411
2022-01-19 11:26:00-05:00,3143.011962890625,3148.014892578125,3142.97998046875,3148.014892578125,7392
2022-01-19 11:27:00-05:00,3149.482666015625,3150.909912109375,3148.7900390625,3150.47998046875,7257
2022-01-19 11:28:00-05:00,3149.659912109375,3149.659912109375,3145.22998046875,3146.544921875,6663
2022-01-19 11:29:00-05:00,3147.320068359375,3147.320068359375,3145.159912109375,3146.070068359375,3310
2022-01-19 11:30:00-05:00,3148.0,3152.044921875,3148.0,3150.0,7983
2022-01-19 11:31:00-05:00,3150.409912109375,3150.409912109375,3145.169921875,3145.169921875,4655
2022-01-19 11:32:00-05:00,3145.6298828125,3147.06005859375,3145.2099609375,3146.389892578125,3123
2022-01-19 11:33:00-05:00,3144.64990234375,3145.9951171875,3143.60009765625,3144.3701171875,2330
2022-01-19 11:34:00-05:00,3146.070068359375,3146.070068359375,3144.3798828125,3145.179931640625,2107
2022-01-19 11:35:00-05:00,3145.219970703125,3147.5400390625,3144.39990234375,3144.39990234375,3059
2022-01-19 11:36:00-05:00,3144.6201171875,3144.6201171875,3141.830078125,3141.9599609375,2896
2022-01-19 11:37:00-05:00,3142.77001953125,3147.219970703125,3140.631591796875,3141.0,4165
2022-01-19 11:38:00-05:00,3140.909912109375,3143.9599609375,3140.260009765625,3143.9599609375,3432
2022-01-19 11:39:00-05:00,3142.5,3146.0,3142.215087890625,3145.010009765625,4921
2022-01-19 11:40:00-05:00,3144.0,3145.27001953125,3141.25,3142.909912109375,3919
2022-01-19 11:41:00-05:00,3144.31005859375,3145.396240234375,3144.31005859375,3145.396240234375,927
2022-01-19 11:42:00-05:00,3145.271728515625,3150.0,3145.271728515625,3148.010009765625,10141
2022-01-19 11:43:00-05:00,3148.699951171875,3148.699951171875,3144.77490234375,3146.419921875,4199
2022-01-19 11:44:00-05:00,3145.780029296875,3147.02001953125,3144.921630859375,3144.921630859375,2165
2022-01-19 11:45:00-05:00,3144.0,3148.3701171875,3143.580078125,3148.3701171875,4031
2022-01-19 11:46:00-05:00,3148.0,3150.0,3148.0,3150.0,4115
2022-01-19 11:47:00-05:00,3149.97998046875,3149.97998046875,3147.0,3148.360107421875,2996
2022-01-19 11:48:00-05:00,3146.6298828125,3150.0,3146.610107421875,3150.0,4073
2022-01-19 11:49:00-05:00,3149.409912109375,3149.409912109375,3146.919921875,3148.195068359375,1069
2022-01-19 11:50:00-05:00,3147.39990234375,3147.39990234375,3145.760009765625,3147.0400390625,3490
2022-01-19 11:51:00-05:00,3150.0,3150.0,3148.330078125,3148.570068359375,1642
2022-01-19 11:52:00-05:00,3146.610107421875,3148.77001953125,3146.610107421875,3148.77001953125,2380
2022-01-19 11:53:00-05:00,3149.679931640625,3154.31005859375,3148.81005859375,3153.85009765625,13679
2022-01-19 11:54:00-05:00,3154.679931640625,3157.0,3154.64990234375,3154.7900390625,4964
2022-01-19 11:55:00-05:00,3154.550048828125,3158.0,3153.719970703125,3156.199951171875,12111
2022-01-19 11:56:00-05:00,3156.699951171875,3158.800048828125,3156.699951171875,3157.2900390625,2889
2022-01-19 11:57:00-05:00,3158.0,3158.89990234375,3156.0,3158.17333984375,4651
2022-01-19 11:58:00-05:00,3157.014892578125,3157.014892578125,3156.18994140625,3156.4951171875,2080
2022-01-19 11:59:00-05:00,3156.614990234375,3161.6201171875,3155.75,3160.489990234375,10602
2022-01-19 12:00:00-05:00,3161.702392578125,3164.489990234375,3161.702392578125,3163.050048828125,5083
2022-01-19 12:01:00-05:00,3163.91845703125,3164.7099609375,3162.102783203125,3164.205078125,3260
2022-01-19 12:02:00-05:00,3164.75,3164.75,3162.5400390625,3162.5400390625,1525
2022-01-19 12:03:00-05:00,3164.27001953125,3164.27001953125,3160.0,3160.0,3914
2022-01-19 12:04:00-05:00,3161.034912109375,3164.02001953125,3160.4599609375,3161.77001953125,3434
2022-01-19 12:05:00-05:00,3161.800048828125,3165.0,3161.35009765625,3164.340087890625,5601
2022-01-19 12:06:00-05:00,3166.989990234375,3167.489990234375,3165.06005859375,3166.199951171875,3952
2022-01-19 12:07:00-05:00,3168.0,3168.815185546875,3167.4599609375,3168.067626953125,3682
2022-01-19 12:08:00-05:00,3168.86279296875,3171.27001953125,3168.86279296875,3169.06005859375,7582
2022-01-19 12:09:00-05:00,3169.280029296875,3170.101806640625,3168.429931640625,3170.101806640625,3900
2022-01-19 12:10:00-05:00,3170.68994140625,3172.0,3168.080078125,3168.080078125,8169
2022-01-19 12:11:00-05:00,3167.989990234375,3171.429931640625,3167.97998046875,3170.909912109375,6877
2022-01-19 12:12:00-05:00,3171.6298828125,3173.0,3170.199951171875,3170.719970703125,8591
2022-01-19 12:13:00-05:00,3170.710205078125,3172.06494140625,3170.710205078125,3171.550048828125,4454
2022-01-19 12:14:00-05:00,3171.4599609375,3173.0,3170.5,3170.7900390625,6184
2022-01-19 12:15:00-05:00,3171.159912109375,3171.77001953125,3170.5,3170.60498046875,19874
2022-01-19 12:16:00-05:00,3170.43994140625,3172.0,3170.43994140625,3172.0,1685
2022-01-19 12:17:00-05:00,3172.360107421875,3173.0,3170.0,3170.0,5013
2022-01-19 12:18:00-05:00,3172.219970703125,3173.0,3171.360107421875,3172.27490234375,3947
2022-01-19 12:19:00-05:00,3172.27490234375,3173.0,3171.739990234375,3172.9599609375,3892
2022-01-19 12:20:00-05:00,3174.0,3175.679931640625,3174.0,3175.679931640625,5731
2022-01-19 12:21:00-05:00,3175.010009765625,3175.010009765625,3171.989990234375,3173.659912109375,3266
2022-01-19 12:22:00-05:00,3174.110107421875,3174.110107421875,3171.300048828125,3172.7900390625,2987
2022-01-19 12:23:00-05:00,3172.330078125,3174.949951171875,3172.330078125,3174.489990234375,3711
2022-01-19 12:24:00-05:00,3174.8798828125,3177.0,3174.635009765625,3175.080078125,12734
2022-01-19 12:25:00-05:00,3174.0,3175.0400390625,3173.335205078125,3173.923828125,4969
2022-01-19 12:26:00-05:00,3174.7900390625,3176.0,3174.7900390625,3175.929931640625,3839
