timestamp,open,high,low,close,volume
2022-02-03 20:00:00,305.0,305.1,304.6,305.0,17648.0
2022-02-03 19:45:00,305.18,305.18,304.75,305.0,5787.0
2022-02-03 19:30:00,305.18,305.2,305.0,305.2,13005.0
2022-02-03 19:15:00,305.47,305.5,305.08,305.17,10291.0
2022-02-03 19:00:00,305.33,305.5,305.1,305.1,4383.0
2022-02-03 18:45:00,305.0601,305.55,305.05,305.55,2247.0
2022-02-03 18:30:00,305.2,305.4,305.01,305.01,8762.0
2022-02-03 18:15:00,304.47,305.3,304.07,305.05,18565.0
2022-02-03 18:00:00,304.45,304.67,303.81,304.5,31921.0
2022-02-03 17:45:00,304.17,305.0,304.0,304.45,37506.0
2022-02-03 17:30:00,305.5,305.5,304.06,304.07,34400.0
2022-02-03 17:15:00,306.74,306.76,301.25,305.5,927198.0
2022-02-03 17:00:00,306.2,307.0,301.25,306.77,163285.0
2022-02-03 16:45:00,305.4,307.01,301.25,306.3,1001332.0
2022-02-03 16:30:00,304.69,306.12,301.25,305.2,459250.0
2022-02-03 16:15:00,301.23,305.0,301.08,304.71,1924140.0
2022-02-03 16:00:00,302.77,302.8,299.96,301.23,5134899.0
2022-02-03 15:45:00,304.24,304.28,302.52,302.8,1613638.0
2022-02-03 15:30:00,304.13,304.735,303.62,304.2316,1339053.0
2022-02-03 15:15:00,303.66,304.25,303.1,304.12,1244764.0
2022-02-03 15:00:00,302.9883,303.97,302.74,303.67,1420817.0
2022-02-03 14:45:00,304.695,304.82,302.939,302.99,1519205.0
2022-02-03 14:30:00,305.0,305.36,304.31,304.68,1015550.0
2022-02-03 14:15:00,305.45,305.85,304.9,305.0,1060731.0
2022-02-03 14:00:00,305.67,306.1,305.2,305.4585,667455.0
2022-02-03 13:45:00,306.07,306.53,305.461,305.64,804716.0
2022-02-03 13:30:00,306.45,306.74,305.8834,306.07,831365.0
2022-02-03 13:15:00,306.54,306.6896,306.0246,306.47,643628.0
2022-02-03 13:00:00,306.55,306.81,306.08,306.51,689051.0
2022-02-03 12:45:00,307.1705,307.8,306.52,306.55,792063.0
2022-02-03 12:30:00,307.23,307.24,305.92,307.16,959821.0
2022-02-03 12:15:00,307.73,307.98,306.22,307.26,1356164.0
2022-02-03 12:00:00,308.34,308.875,307.65,307.71,749272.0
2022-02-03 11:45:00,308.17,308.44,307.51,308.35,781734.0
2022-02-03 11:30:00,309.365,309.4162,307.71,308.18,955386.0
2022-02-03 11:15:00,309.24,309.52,308.501,309.3501,814354.0
2022-02-03 11:00:00,309.2413,309.3754,308.43,309.26,893253.0
2022-02-03 10:45:00,310.8743,311.18,309.12,309.215,948441.0
2022-02-03 10:30:00,310.68,311.23,309.97,310.8618,1105153.0
2022-02-03 10:15:00,308.89,310.84,308.7,310.67,1420394.0
2022-02-03 10:00:00,309.25,309.37,307.55,308.905,2057633.0
2022-02-03 09:45:00,309.49,310.74,308.88,309.3,3723993.0
2022-02-03 09:30:00,308.76,309.68,308.64,309.48,41666.0
2022-02-03 09:15:00,309.15,309.53,308.46,309.0165,66749.0
2022-02-03 09:00:00,309.9,309.9,309.01,309.0337,46626.0
2022-02-03 08:45:00,310.75,310.98,309.72,309.72,18600.0
2022-02-03 08:30:00,309.95,310.45,309.8727,310.16,8810.0
2022-02-03 08:15:00,310.206,310.8874,309.6,309.9,18727.0
2022-02-03 08:00:00,310.8,310.87,310.41,310.55,15480.0
2022-02-03 07:45:00,310.05,310.98,310.0,310.8,11586.0
2022-02-03 07:30:00,310.01,310.5,310.0,310.1,12691.0
2022-02-03 07:15:00,310.25,310.38,309.6,310.11,31639.0
