timestamp,Open,High,Low,Close,Volume
2022-11-28 09:30:00-05:00,246.0800018310547,246.64999389648438,245.64999389648438,245.80499267578125,622848
2022-11-28 09:31:00-05:00,245.83999633789062,245.8802032470703,245.33999633789062,245.52980041503906,91334
2022-11-28 09:32:00-05:00,245.5,246.08999633789062,245.5,245.99000549316406,70750
2022-11-28 09:33:00-05:00,246.0,246.02000427246094,245.64999389648438,245.78500366210938,62152
2022-11-28 09:34:00-05:00,245.74000549316406,246.02000427246094,245.72999572753906,245.8813934326172,50671
2022-11-28 09:35:00-05:00,245.8800048828125,246.17999267578125,245.80999755859375,245.8114013671875,79801
2022-11-28 09:36:00-05:00,245.8249969482422,246.22500610351562,245.80999755859375,246.14999389648438,62531
2022-11-28 09:37:00-05:00,246.16000366210938,246.16000366210938,245.6699981689453,245.97000122070312,63691
2022-11-28 09:38:00-05:00,245.98500061035156,246.02000427246094,245.6699981689453,245.71499633789062,63174
2022-11-28 09:39:00-05:00,245.74000549316406,245.75799560546875,245.52000427246094,245.66000366210938,44279
2022-11-28 09:40:00-05:00,245.6750030517578,245.74000549316406,245.44000244140625,245.58999633789062,63847
2022-11-28 09:41:00-05:00,245.6300048828125,246.06500244140625,245.6199951171875,245.98109436035156,71713
2022-11-28 09:42:00-05:00,245.99000549316406,245.99000549316406,245.36000061035156,245.4499969482422,84322
2022-11-28 09:43:00-05:00,245.4499969482422,245.69500732421875,245.25999450683594,245.55499267578125,70309
2022-11-28 09:44:00-05:00,245.5399932861328,245.58799743652344,245.40499877929688,245.42990112304688,59304
2022-11-28 09:45:00-05:00,245.41000366210938,245.5399932861328,245.2711944580078,245.44000244140625,84802
2022-11-28 09:46:00-05:00,245.4250030517578,245.46749877929688,245.0500030517578,245.0800018310547,92322
2022-11-28 09:47:00-05:00,245.0800018310547,245.27000427246094,245.07000732421875,245.2100067138672,60897
2022-11-28 09:48:00-05:00,245.2050018310547,245.27999877929688,244.92999267578125,245.02999877929688,91709
2022-11-28 09:49:00-05:00,245.02000427246094,245.50999450683594,244.97000122070312,245.41000366210938,68127
2022-11-28 09:50:00-05:00,245.41000366210938,245.52999877929688,245.41000366210938,245.49000549316406,50915
2022-11-28 09:51:00-05:00,245.47000122070312,245.5500030517578,245.1999969482422,245.38999938964844,98905
2022-11-28 09:52:00-05:00,245.3800048828125,245.47999572753906,245.04049682617188,245.16000366210938,44641
2022-11-28 09:53:00-05:00,245.14999389648438,245.3699951171875,245.1199951171875,245.25999450683594,40907
2022-11-28 09:54:00-05:00,245.26499938964844,245.41000366210938,245.1011962890625,245.22500610351562,44756
2022-11-28 09:55:00-05:00,245.2100067138672,245.25999450683594,244.92999267578125,244.96499633789062,72438
2022-11-28 09:56:00-05:00,244.95050048828125,245.0399932861328,244.64999389648438,244.8000030517578,80472
2022-11-28 09:57:00-05:00,244.8000030517578,244.91000366210938,244.77000427246094,244.82000732421875,43850
2022-11-28 09:58:00-05:00,244.80999755859375,245.13999938964844,244.77000427246094,245.0850067138672,48004
2022-11-28 09:59:00-05:00,245.10000610351562,245.10499572753906,244.74000549316406,244.91000366210938,43869
2022-11-28 10:00:00-05:00,244.89999389648438,245.0399932861328,244.64999389648438,244.6699981689453,47491
2022-11-28 10:01:00-05:00,244.66000366210938,244.8800048828125,244.66000366210938,244.77000427246094,21432
2022-11-28 10:02:00-05:00,244.8000946044922,244.91000366210938,244.69000244140625,244.88699340820312,68384
2022-11-28 10:03:00-05:00,244.875,244.92300415039062,244.69000244140625,244.74020385742188,42025
2022-11-28 10:04:00-05:00,244.74000549316406,245.17990112304688,244.68499755859375,245.14999389648438,55458
2022-11-28 10:05:00-05:00,245.1300048828125,245.2050018310547,244.83999633789062,244.85000610351562,67660
2022-11-28 10:06:00-05:00,244.85000610351562,244.85000610351562,244.25,244.32009887695312,79688
2022-11-28 10:07:00-05:00,244.35000610351562,244.49000549316406,244.2010040283203,244.33999633789062,69587
2022-11-28 10:08:00-05:00,244.3000030517578,244.5,244.27999877929688,244.38499450683594,33160
2022-11-28 10:09:00-05:00,244.38999938964844,244.6649932861328,244.3699951171875,244.60499572753906,29504
2022-11-28 10:10:00-05:00,244.58999633789062,244.65499877929688,244.3699951171875,244.41000366210938,30590
2022-11-28 10:11:00-05:00,244.41000366210938,244.5,244.35000610351562,244.3699951171875,35871
2022-11-28 10:12:00-05:00,244.3699951171875,244.3699951171875,244.02999877929688,244.3000030517578,100466
2022-11-28 10:13:00-05:00,244.2899932861328,244.4199981689453,244.16000366210938,244.35000610351562,50412
2022-11-28 10:14:00-05:00,244.34869384765625,244.44000244140625,244.2899932861328,244.32000732421875,40071
2022-11-28 10:15:00-05:00,244.3300018310547,244.3699951171875,244.14999389648438,244.19020080566406,53329
2022-11-28 10:16:00-05:00,244.19000244140625,244.27000427246094,243.9199981689453,244.11000061035156,56982
2022-11-28 10:17:00-05:00,244.10000610351562,244.1300048828125,243.9499969482422,244.00999450683594,31349
2022-11-28 10:18:00-05:00,244.02999877929688,244.11500549316406,243.99000549316406,244.0399932861328,70526
