timestamp,open,high,low,close,volume
2022-10-25,8.36,8.66,8.36,8.66,31001500.0
2022-10-24,8.3,8.3,8.01,8.27,28062245.0
2022-10-21,7.93,8.32,7.81,8.29,30705741.0
2022-10-20,7.73,8.26,7.73,8.04,26689513.0
2022-10-19,8.06,8.125,7.845,7.91,26593980.0
2022-10-18,8.15,8.33,8.04,8.16,37120360.0
2022-10-17,7.71,8.06,7.69,7.94,31751687.0
2022-10-14,8.23,8.31,7.53,7.53,37484777.0
2022-10-13,7.74,8.2,7.565,8.08,36040853.0
2022-10-12,8.06,8.1,7.82,8.07,30201563.0
2022-10-11,7.99,8.295,7.7,8.04,40775759.0
2022-10-10,8.17,8.18,7.88,8.06,26923337.0
2022-10-07,8.26,8.28,8.11,8.15,29550481.0
2022-10-06,8.4,8.6,8.315,8.47,27653442.0
2022-10-05,8.26,8.485,8.075,8.42,37790218.0
2022-10-04,8.48,8.61,8.34,8.46,36313344.0
2022-10-03,8.145,8.3,7.97,8.24,35523982.0
2022-09-30,8.01,8.5,7.9709,8.13,47454794.0
2022-09-29,8.05,8.33,7.78,8.08,57908658.0
2022-09-28,7.63,8.0,7.62,7.94,31955946.0
2022-09-27,7.69,7.835,7.46,7.63,31794676.0
2022-09-26,7.35,7.83,7.35,7.53,45429792.0
2022-09-23,7.2,7.42,7.13,7.4,34197320.0
2022-09-22,7.74,7.74,7.24,7.37,48859843.0
2022-09-21,7.72,8.07,7.655,7.69,36814509.0
2022-09-20,7.78,7.915,7.6,7.62,30349629.0
2022-09-19,7.64,7.86,7.58,7.86,29238773.0
2022-09-16,7.75,7.93,7.64,7.78,42155538.0
2022-09-15,7.47,8.1,7.45,8.01,51700626.0
2022-09-14,7.45,7.63,7.33,7.63,29422539.0
2022-09-13,7.63,7.66,7.45,7.48,29770663.0
2022-09-12,7.86,8.03,7.82,8.01,30544819.0
2022-09-09,7.68,7.82,7.64,7.79,27860611.0
2022-09-08,7.33,7.53,7.27,7.53,26303595.0
2022-09-07,7.27,7.43,7.18,7.39,30329957.0
2022-09-06,7.45,7.46,7.17,7.28,30218338.0
2022-09-02,7.67,7.67,7.35,7.4,25965044.0
2022-09-01,7.61,7.62,7.22,7.49,39079702.0
2022-08-31,7.95,8.0,7.7,7.72,28691526.0
2022-08-30,7.93,7.975,7.68,7.79,27189202.0
2022-08-29,7.82,7.9983,7.76,7.81,28464680.0
2022-08-26,8.42,8.43,7.93,7.94,34150358.0
2022-08-25,8.22,8.43,8.05,8.42,25635573.0
2022-08-24,8.04,8.36,7.98,8.1,26576407.0
2022-08-23,8.1,8.28,8.0,8.01,25658542.0
2022-08-22,8.32,8.4,8.06,8.07,37824865.0
2022-08-19,9.0,9.01,8.48,8.51,40560185.0
2022-08-18,9.42,9.47,9.12,9.15,26365589.0
2022-08-17,9.56,9.6188,9.33,9.43,33933634.0
2022-08-16,9.85,9.88,9.36,9.74,40681240.0
2022-08-15,9.82,10.1,9.76,9.91,33263354.0
2022-08-12,9.55,9.97,9.42,9.91,30638186.0
2022-08-11,9.76,10.05,9.4,9.42,44790863.0
2022-08-10,9.51,9.66,9.32,9.59,46054905.0
2022-08-09,9.54,9.57,9.01,9.25,58788927.0
2022-08-08,9.77,10.4,9.71,9.82,125272644.0
2022-08-05,11.01,11.62,10.85,11.45,50264847.0
2022-08-04,11.19,11.41,11.03,11.32,32093381.0
2022-08-03,11.08,11.34,11.04,11.2,35796465.0
2022-08-02,10.32,11.23,10.26,10.92,40958813.0
2022-08-01,10.25,10.7,10.1216,10.47,31694733.0
2022-07-29,10.01,10.35,9.92,10.35,31106607.0
2022-07-28,10.03,10.2,9.74,10.13,27172854.0
2022-07-27,9.67,10.03,9.5,10.02,29810929.0
2022-07-26,9.66,9.66,9.38,9.4,21997819.0
2022-07-25,9.83,9.85,9.52,9.68,21484978.0
2022-07-22,10.35,10.57,9.73,9.84,38915495.0
2022-07-21,10.37,10.76,10.22,10.49,51691188.0
2022-07-20,9.44,10.2,9.44,10.11,40845162.0
2022-07-19,9.15,9.37,8.89,9.34,29033769.0
2022-07-18,9.25,9.45,9.005,9.03,32428356.0
2022-07-15,9.01,9.12,8.65,9.04,34918133.0
2022-07-14,9.23,9.28,8.85,8.9,26702065.0
2022-07-13,9.22,9.55,9.05,9.28,32461304.0
2022-07-12,9.66,9.9599,9.27,9.49,42765812.0
2022-07-11,9.98,9.9938,9.53,9.56,34049499.0
2022-07-08,9.92,10.38,9.83,10.17,36737070.0
2022-07-07,9.76,10.28,9.75,10.18,35672506.0
2022-07-06,10.01,10.31,9.74,9.8,54604339.0
2022-07-05,9.14,10.1,9.0,10.07,55913039.0
2022-07-01,9.11,9.43,9.0305,9.27,33504389.0
2022-06-30,9.02,9.19,8.72,9.07,33636395.0
2022-06-29,9.35,9.42,9.07,9.23,40408663.0
2022-06-28,9.57,9.88,9.19,9.31,45683156.0
2022-06-27,10.15,10.16,9.51,9.62,44767950.0
2022-06-24,9.53,10.2,9.48,10.19,67826046.0
2022-06-23,9.02,9.5,8.84,9.46,44618047.0
2022-06-22,8.52,9.285,8.45,9.01,43486258.0
2022-06-21,8.59,9.05,8.56,8.71,48887634.0
2022-06-17,7.7,8.33,7.69,8.24,45517993.0
2022-06-16,7.84,7.985,7.58,7.67,36793539.0
2022-06-15,7.92,8.3,7.815,8.12,38235303.0
2022-06-14,7.735,7.98,7.585,7.82,30564136.0
2022-06-13,7.99,8.0,7.5,7.64,40942971.0
2022-06-10,8.48,8.58,8.14,8.26,30293236.0
2022-06-09,9.13,9.16,8.67,8.68,30588227.0
2022-06-08,9.18,9.42,9.09,9.18,29056310.0
2022-06-07,8.89,9.14,8.73,9.13,28049430.0
2022-06-06,9.11,9.21,8.78,8.98,35101113.0
2022-06-03,9.04,9.25,8.86,8.94,36632342.0
2022-06-02,8.54,9.39,8.4606,9.3,41479909.0
2022-06-01,8.72,8.9785,8.38,8.46,34438066.0
2022-05-31,8.97,9.1,8.56,8.68,41672271.0
2022-05-27,8.5,8.85,8.4336,8.85,37063986.0
2022-05-26,7.84,8.4,7.77,8.36,39738920.0
2022-05-25,7.52,8.0183,7.51,7.96,35068948.0
2022-05-24,7.98,7.99,7.37,7.55,47218653.0
2022-05-23,8.01,8.17,7.8,8.01,27755176.0
2022-05-20,8.26,8.4,7.71,8.08,40879105.0
2022-05-19,7.97,8.5814,7.945,8.31,35780868.0
2022-05-18,8.21,8.43,7.92,8.01,29304567.0
2022-05-17,8.1,8.46,8.01,8.36,38620821.0
2022-05-16,8.17,8.43,8.01,8.04,46153164.0
2022-05-13,7.52,8.35,7.52,8.34,69242703.0
2022-05-12,6.55,7.38,6.44,7.34,82147335.0
2022-05-11,7.28,7.54,6.66,6.71,72894876.0
2022-05-10,7.56,7.7032,6.93,7.29,86932388.0
2022-05-09,7.78,7.85,7.32,7.46,170871733.0
2022-05-06,10.0,10.05,9.42,9.48,69691303.0
2022-05-05,10.8,10.8,9.98,10.12,40523644.0
2022-05-04,10.53,11.01,10.08,10.98,43012653.0
2022-05-03,10.69,10.98,10.44,10.55,31372676.0
2022-05-02,10.38,10.755,10.18,10.74,41193848.0
2022-04-29,10.9,11.23,10.36,10.4,30937495.0
2022-04-28,10.69,11.045,10.37,10.95,40074509.0
2022-04-27,11.01,11.195,10.53,10.56,54508483.0
2022-04-26,11.94,12.05,11.1,11.12,37982717.0
2022-04-25,11.83,12.16,11.68,12.11,31727574.0
2022-04-22,12.33,12.73,11.86,11.96,30386141.0
2022-04-21,13.02,13.33,12.225,12.33,32008952.0
2022-04-20,13.08,13.17,12.74,12.79,31377662.0
2022-04-19,12.08,13.02,12.07,12.91,31753902.0
2022-04-18,12.35,12.415,11.88,12.15,25395600.0
2022-04-14,12.92,12.92,12.41,12.42,23284123.0
2022-04-13,12.35,12.94,12.2311,12.9,21152882.0
2022-04-12,12.88,13.2,12.425,12.46,26226526.0
2022-04-11,12.45,12.82,12.13,12.66,26095830.0
2022-04-08,12.7,13.05,12.57,12.7,24962502.0
2022-04-07,12.95,13.34,12.48,12.84,34727408.0
2022-04-06,13.52,13.54,12.85,13.0,40647687.0
2022-04-05,14.61,14.86,13.795,13.89,37549789.0
2022-04-04,14.03,14.66,14.02,14.63,40124782.0
2022-04-01,13.77,14.065,13.5,13.83,23831607.0
2022-03-31,13.9,14.06,13.63,13.73,22839957.0
2022-03-30,14.04,14.36,13.74,13.88,32163994.0
2022-03-29,13.65,14.28,13.35,14.2,46433721.0
2022-03-28,13.01,13.44,12.855,13.42,27151982.0
2022-03-25,13.36,13.395,12.71,12.97,24488475.0
2022-03-24,13.25,13.42,12.83,13.39,29535255.0
2022-03-23,13.16,13.55,13.02,13.18,33699354.0
2022-03-22,12.52,13.48,12.52,13.27,46088434.0
