timestamp,AMZN_open,AMZN_volume,SPY_open,SPY_volume,AAPL_open,AAPL_volume,GOOG_open,GOOG_volume,PSX_open,PSX_volume,FB_open,FB_volume,GOOGL_open,GOOGL_volume,MSFT_open,MSFT_volume,F_open,F_volume,IBM_open,IBM_volume,NVDA_open,NVDA_volume,GLD_open,GLD_volume,V_open,V_volume
2018-06-07T21:00:00+0000,2415.94,3529329.0,303.62,55696013.0,193.2,38399532.0,1127.14,1838059.0,78.03,2470063.0,225.2,23322476.0,1140.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,263.09,18647994.0,123.16,12581762.0,134.84,6011214.0
2018-06-07T22:00:00+0000,2415.94,3529329.0,303.62,55696013.0,192.6,38399532.0,1127.14,1838059.0,78.03,2470063.0,225.2,23322476.0,1140.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,263.09,18647994.0,123.16,12581762.0,134.84,6011214.0
2018-06-07T23:00:00+0000,2415.94,3529329.0,303.62,55696013.0,193.385,38399532.0,1127.14,1838059.0,78.03,2470063.0,225.2,23322476.0,1140.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,263.09,18647994.0,123.16,12581762.0,134.84,6011214.0
2018-06-08T00:00:00+0000,2415.94,3529329.0,303.62,55696013.0,193.5,38399532.0,1127.14,1838059.0,78.03,2470063.0,225.2,23322476.0,1140.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,262.87,18647994.0,123.16,12581762.0,134.84,6011214.0
2018-06-08T18:00:00+0000,2415.94,3529329.0,303.62,55696013.0,190.8,38399532.0,1127.14,1838059.0,78.03,2470063.0,225.2,23322476.0,1140.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,262.73,18647994.0,123.16,12581762.0,134.84,6011214.0
2018-06-08T19:00:00+0000,2415.94,3529329.0,303.62,55696013.0,190.44,38399532.0,1127.14,1838059.0,78.03,2470063.0,225.2,23322476.0,1140.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.86,18647994.0,123.16,12581762.0,134.84,6011214.0
2018-06-08T20:00:00+0000,2415.94,3529329.0,303.62,55696013.0,190.535,38399532.0,1127.14,1838059.0,78.03,2470063.0,225.2,23322476.0,1140.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.715,18647994.0,123.16,12581762.0,134.84,6011214.0
2018-06-08T21:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.08,38399532.0,1127.14,1838059.0,78.03,2470063.0,225.2,23322476.0,1140.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.79,18647994.0,123.16,12581762.0,134.84,6011214.0
2018-06-08T22:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.135,38399532.0,1127.14,1838059.0,78.03,2470063.0,225.2,23322476.0,1140.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.87,18647994.0,123.16,12581762.0,134.84,6011214.0
2018-06-08T23:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.39,38399532.0,1127.14,1838059.0,78.03,2470063.0,225.2,23322476.0,1140.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,262.82,18647994.0,123.16,12581762.0,134.84,6011214.0
2018-06-09T00:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.51,38399532.0,1127.14,1838059.0,78.03,2470063.0,225.2,23322476.0,1140.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,262.17,18647994.0,123.16,12581762.0,134.84,6011214.0
2018-06-11T18:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.105,38399532.0,1127.14,1838059.0,78.03,2470063.0,225.2,23322476.0,1140.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,262.135,18647994.0,123.16,12581762.0,134.84,6011214.0
2018-06-11T19:00:00+0000,2415.94,3529329.0,303.62,55696013.0,190.53,38399532.0,1124.75,1838059.0,78.03,2470063.0,225.2,23322476.0,1137.1,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,260.86,18647994.0,123.24,12581762.0,134.18,6011214.0
2018-06-11T20:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.19,38399532.0,1134.6,1838059.0,78.03,2470063.0,225.2,23322476.0,1144.94,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.12,18647994.0,123.27,12581762.0,134.52,6011214.0
2018-06-11T21:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.72,38399532.0,1135.285,1838059.0,78.03,2470063.0,225.2,23322476.0,1145.39,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.44,18647994.0,123.195,12581762.0,134.4,6011214.0
2018-06-11T22:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.37,38399532.0,1134.0,1838059.0,78.03,2470063.0,225.2,23322476.0,1144.05,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.31,18647994.0,123.12,12581762.0,134.56,6011214.0
2018-06-11T23:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.385,38399532.0,1132.57,1838059.0,78.03,2470063.0,225.2,23322476.0,1143.89,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.19,18647994.0,123.14,12581762.0,134.23,6011214.0
2018-06-12T00:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.16,38399532.0,1130.05,1838059.0,78.03,2470063.0,225.2,23322476.0,1141.16,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,260.63,18647994.0,123.215,12581762.0,133.88,6011214.0
2018-06-12T18:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.22,38399532.0,1135.06,1838059.0,78.03,2470063.0,225.2,23322476.0,1146.28,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.06,18647994.0,123.05,12581762.0,133.91,6011214.0
2018-06-12T19:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.475,38399532.0,1134.03,1838059.0,78.03,2470063.0,225.2,23322476.0,1144.7,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.56,18647994.0,123.1,12581762.0,134.28,6011214.0
2018-06-12T20:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.69,38399532.0,1135.74,1838059.0,78.03,2470063.0,225.2,23322476.0,1145.765,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.95,18647994.0,122.99,12581762.0,135.06,6011214.0
2018-06-12T21:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.82,38399532.0,1134.35,1838059.0,78.03,2470063.0,225.2,23322476.0,1145.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.81,18647994.0,122.88,12581762.0,134.9,6011214.0
2018-06-12T22:00:00+0000,2415.94,3529329.0,303.62,55696013.0,192.405,38399532.0,1136.335,1838059.0,78.03,2470063.0,225.2,23322476.0,1147.34,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,262.835,18647994.0,122.8,12581762.0,135.05,6011214.0
2018-06-12T23:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.34,38399532.0,1131.29,1838059.0,78.03,2470063.0,225.2,23322476.0,1142.06,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.165,18647994.0,122.77,12581762.0,134.55,6011214.0
2018-06-13T00:00:00+0000,2415.94,3529329.0,303.62,55696013.0,192.32,38399532.0,1139.275,1838059.0,78.03,2470063.0,225.2,23322476.0,1148.29,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,262.61,18647994.0,122.81,12581762.0,134.88,6011214.0
2018-06-13T18:00:00+0000,2415.94,3529329.0,303.62,55696013.0,192.36,38399532.0,1137.52,1838059.0,78.03,2470063.0,225.2,23322476.0,1145.58,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,264.94,18647994.0,122.82,12581762.0,135.105,6011214.0
2018-06-13T19:00:00+0000,2415.94,3529329.0,303.62,55696013.0,192.54,38399532.0,1139.885,1838059.0,78.03,2470063.0,225.2,23322476.0,1149.21,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,264.95,18647994.0,122.85,12581762.0,135.44,6011214.0
2018-06-13T20:00:00+0000,2415.94,3529329.0,303.62,55696013.0,192.755,38399532.0,1143.58,1838059.0,78.03,2470063.0,225.2,23322476.0,1152.57,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,265.14,18647994.0,122.96,12581762.0,135.41,6011214.0
2018-06-13T21:00:00+0000,2415.94,3529329.0,303.62,55696013.0,192.165,38399532.0,1142.97,1838059.0,78.03,2470063.0,225.2,23322476.0,1151.11,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,264.31,18647994.0,122.99,12581762.0,135.06,6011214.0
2018-06-13T22:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.94,38399532.0,1146.0,1838059.0,78.03,2470063.0,225.2,23322476.0,1153.77,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,264.41,18647994.0,122.69,12581762.0,135.21,6011214.0
2018-06-13T23:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.49,38399532.0,1144.24,1838059.0,78.03,2470063.0,225.2,23322476.0,1152.83,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,263.93,18647994.0,123.145,12581762.0,135.03,6011214.0
2018-06-14T00:00:00+0000,2415.94,3529329.0,303.62,55696013.0,190.665,38399532.0,1134.25,1838059.0,78.03,2470063.0,225.2,23322476.0,1144.13,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,262.37,18647994.0,123.18,12581762.0,134.34,6011214.0
2018-06-14T18:00:00+0000,2415.94,3529329.0,303.62,55696013.0,190.65,38399532.0,1143.55,1838059.0,78.03,2470063.0,225.2,23322476.0,1153.73,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,266.5,18647994.0,123.49,12581762.0,135.07,6011214.0
2018-06-14T19:00:00+0000,2415.94,3529329.0,303.62,55696013.0,190.56,38399532.0,1144.89,1838059.0,78.03,2470063.0,225.2,23322476.0,1155.84,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,266.77,18647994.0,123.81,12581762.0,135.23,6011214.0
2018-06-14T20:00:00+0000,2415.94,3529329.0,303.62,55696013.0,191.12,38399532.0,1150.55,1838059.0,78.03,2470063.0,225.2,23322476.0,1159.45,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,267.96,18647994.0,123.565,12581762.0,134.95,6011214.0
2018-06-14T21:00:00+0000,2415.94,3529329.0,303.62,55696013.0,190.765,38399532.0,1153.305,1838059.0,78.03,2470063.0,225.2,23322476.0,1163.1,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,267.97,18647994.0,123.54,12581762.0,134.975,6011214.0
2018-06-14T22:00:00+0000,2415.94,3529329.0,303.62,55696013.0,190.97,38399532.0,1152.23,1838059.0,78.03,2470063.0,225.2,23322476.0,1162.31,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,268.73,18647994.0,123.44,12581762.0,134.94,6011214.0
2018-06-14T23:00:00+0000,2415.94,3529329.0,303.62,55696013.0,190.63,38399532.0,1149.05,1838059.0,78.03,2470063.0,225.2,23322476.0,1157.84,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,265.93,18647994.0,123.44,12581762.0,134.92,6011214.0
2018-06-15T00:00:00+0000,2415.94,3529329.0,303.62,55696013.0,190.85,38399532.0,1151.68,1838059.0,78.03,2470063.0,225.2,23322476.0,1160.97,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,266.89,18647994.0,123.395,12581762.0,135.03,6011214.0
2018-06-15T18:00:00+0000,2415.94,3529329.0,303.62,55696013.0,189.34,38399532.0,1147.52,1838059.0,78.03,2470063.0,225.2,23322476.0,1156.275,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,266.01,18647994.0,121.6,12581762.0,134.68,6011214.0
2018-06-15T19:00:00+0000,2415.94,3529329.0,303.62,55696013.0,188.72,38399532.0,1148.82,1838059.0,78.03,2470063.0,225.2,23322476.0,1157.69,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,266.77,18647994.0,121.31,12581762.0,134.69,6011214.0
2018-06-15T20:00:00+0000,2415.94,3529329.0,303.62,55696013.0,189.09,38399532.0,1147.77,1838059.0,78.03,2470063.0,225.2,23322476.0,1156.415,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,265.87,18647994.0,121.085,12581762.0,134.58,6011214.0
2018-06-15T21:00:00+0000,2415.94,3529329.0,303.62,55696013.0,188.84,38399532.0,1148.51,1838059.0,78.03,2470063.0,225.2,23322476.0,1157.5,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,265.98,18647994.0,120.96,12581762.0,134.705,6011214.0
2018-06-15T22:00:00+0000,2415.94,3529329.0,303.62,55696013.0,188.675,38399532.0,1146.71,1838059.0,78.03,2470063.0,225.2,23322476.0,1156.11,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,265.53,18647994.0,121.16,12581762.0,134.57,6011214.0
2018-06-15T23:00:00+0000,2415.94,3529329.0,303.62,55696013.0,189.225,38399532.0,1148.34,1838059.0,78.03,2470063.0,225.2,23322476.0,1158.72,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,265.82,18647994.0,121.24,12581762.0,135.0,6011214.0
2018-06-16T00:00:00+0000,2415.94,3529329.0,303.62,55696013.0,189.07,38399532.0,1151.92,1838059.0,78.03,2470063.0,225.2,23322476.0,1159.11,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,265.27,18647994.0,121.315,12581762.0,135.01,6011214.0
2018-06-18T18:00:00+0000,2415.94,3529329.0,303.62,55696013.0,188.075,38399532.0,1153.01,1838059.0,78.03,2470063.0,225.2,23322476.0,1160.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,263.0,18647994.0,121.34,12581762.0,134.45,6011214.0
2018-06-18T19:00:00+0000,2415.94,3529329.0,303.62,55696013.0,188.89,38399532.0,1161.35,1838059.0,78.03,2470063.0,225.2,23322476.0,1170.87,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,264.235,18647994.0,121.155,12581762.0,135.0,6011214.0
2018-06-18T20:00:00+0000,2415.94,3529329.0,303.62,55696013.0,188.91,38399532.0,1164.08,1838059.0,78.03,2470063.0,225.2,23322476.0,1173.7,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,263.13,18647994.0,121.1,12581762.0,135.34,6011214.0
2018-06-18T21:00:00+0000,2415.94,3529329.0,303.62,55696013.0,188.8,38399532.0,1164.91,1838059.0,78.03,2470063.0,225.2,23322476.0,1174.0,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,262.85,18647994.0,121.13,12581762.0,135.49,6011214.0
2018-06-18T22:00:00+0000,2415.94,3529329.0,303.62,55696013.0,189.06,38399532.0,1171.055,1838059.0,78.03,2470063.0,225.2,23322476.0,1179.53,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,263.98,18647994.0,121.215,12581762.0,135.845,6011214.0
2018-06-18T23:00:00+0000,2415.94,3529329.0,303.62,55696013.0,188.97,38399532.0,1171.42,1838059.0,78.03,2470063.0,225.2,23322476.0,1180.73,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,264.41,18647994.0,121.2,12581762.0,135.89,6011214.0
2018-06-19T00:00:00+0000,2415.94,3529329.0,303.62,55696013.0,188.74,38399532.0,1173.42,1838059.0,78.03,2470063.0,225.2,23322476.0,1183.93,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,264.96,18647994.0,121.1,12581762.0,136.19,6011214.0
2018-06-19T18:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.11,38399532.0,1162.11,1838059.0,78.03,2470063.0,225.2,23322476.0,1171.49,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,258.16,18647994.0,120.91,12581762.0,134.18,6011214.0
2018-06-19T19:00:00+0000,2415.94,3529329.0,303.62,55696013.0,184.82,38399532.0,1159.83,1838059.0,78.03,2470063.0,225.2,23322476.0,1167.52,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,256.365,18647994.0,120.71,12581762.0,134.235,6011214.0
2018-06-19T20:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.13,38399532.0,1161.27,1838059.0,78.03,2470063.0,225.2,23322476.0,1169.3,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,258.35,18647994.0,120.835,12581762.0,135.03,6011214.0
2018-06-19T21:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.16,38399532.0,1159.365,1838059.0,78.03,2470063.0,225.2,23322476.0,1166.12,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,257.32,18647994.0,120.86,12581762.0,134.81,6011214.0
2018-06-19T22:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.69,38399532.0,1163.11,1838059.0,78.03,2470063.0,225.2,23322476.0,1170.18,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,257.87,18647994.0,120.86,12581762.0,134.97,6011214.0
2018-06-19T23:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.74,38399532.0,1170.66,1838059.0,78.03,2470063.0,225.2,23322476.0,1180.86,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,259.04,18647994.0,120.84,12581762.0,135.03,6011214.0
2018-06-20T00:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.75,38399532.0,1167.99,1838059.0,78.03,2470063.0,225.2,23322476.0,1178.59,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,260.11,18647994.0,120.82,12581762.0,135.12,6011214.0
2018-06-20T18:00:00+0000,2415.94,3529329.0,303.62,55696013.0,186.755,38399532.0,1180.3,1838059.0,78.03,2470063.0,225.2,23322476.0,1193.38,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,261.285,18647994.0,120.71,12581762.0,136.52,6011214.0
2018-06-20T19:00:00+0000,2415.94,3529329.0,303.62,55696013.0,186.385,38399532.0,1179.32,1838059.0,78.03,2470063.0,225.2,23322476.0,1191.8,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,262.72,18647994.0,120.71,12581762.0,135.965,6011214.0
2018-06-20T20:00:00+0000,2415.94,3529329.0,303.62,55696013.0,186.03,38399532.0,1182.025,1838059.0,78.03,2470063.0,225.2,23322476.0,1195.135,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,264.02,18647994.0,120.705,12581762.0,135.91,6011214.0
2018-06-20T21:00:00+0000,2415.94,3529329.0,303.62,55696013.0,186.82,38399532.0,1185.56,1838059.0,78.03,2470063.0,225.2,23322476.0,1201.07,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,263.215,18647994.0,120.57,12581762.0,135.87,6011214.0
2018-06-20T22:00:00+0000,2415.94,3529329.0,303.62,55696013.0,187.12,38399532.0,1180.99,1838059.0,78.03,2470063.0,225.2,23322476.0,1196.92,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,263.14,18647994.0,120.41,12581762.0,135.94,6011214.0
2018-06-20T23:00:00+0000,2415.94,3529329.0,303.62,55696013.0,186.41,38399532.0,1175.31,1838059.0,78.03,2470063.0,225.2,23322476.0,1190.0,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,262.36,18647994.0,120.26,12581762.0,135.61,6011214.0
2018-06-21T00:00:00+0000,2415.94,3529329.0,303.62,55696013.0,186.51,38399532.0,1169.61,1838059.0,78.03,2470063.0,225.2,23322476.0,1183.485,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,262.28,18647994.0,120.26,12581762.0,135.74,6011214.0
2018-06-21T18:00:00+0000,2415.94,3529329.0,303.62,55696013.0,187.77,38399532.0,1173.65,1838059.0,78.03,2470063.0,225.2,23322476.0,1184.985,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,262.31,18647994.0,119.855,12581762.0,135.83,6011214.0
2018-06-21T19:00:00+0000,2415.94,3529329.0,303.62,55696013.0,186.63,38399532.0,1162.42,1838059.0,78.03,2470063.0,225.2,23322476.0,1174.36,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,258.83,18647994.0,120.01,12581762.0,135.05,6011214.0
2018-06-21T20:00:00+0000,2415.94,3529329.0,303.62,55696013.0,186.66,38399532.0,1166.64,1838059.0,78.03,2470063.0,225.2,23322476.0,1178.69,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,259.045,18647994.0,120.03,12581762.0,135.16,6011214.0
2018-06-21T21:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.28,38399532.0,1159.83,1838059.0,78.03,2470063.0,225.2,23322476.0,1171.2,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,257.395,18647994.0,120.2,12581762.0,134.5,6011214.0
2018-06-21T22:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.265,38399532.0,1161.23,1838059.0,78.03,2470063.0,225.2,23322476.0,1173.44,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,257.92,18647994.0,120.26,12581762.0,134.87,6011214.0
2018-06-21T23:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.07,38399532.0,1159.1,1838059.0,78.03,2470063.0,225.2,23322476.0,1171.945,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,257.71,18647994.0,120.18,12581762.0,134.53,6011214.0
2018-06-22T00:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.395,38399532.0,1157.57,1838059.0,78.03,2470063.0,225.2,23322476.0,1169.18,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,257.04,18647994.0,120.065,12581762.0,134.6,6011214.0
2018-06-22T18:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.51,38399532.0,1150.35,1838059.0,78.03,2470063.0,225.2,23322476.0,1162.9,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,252.52,18647994.0,120.24,12581762.0,134.66,6011214.0
2018-06-22T19:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.66,38399532.0,1153.02,1838059.0,78.03,2470063.0,225.2,23322476.0,1165.1,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,251.95,18647994.0,120.29,12581762.0,134.97,6011214.0
2018-06-22T20:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.27,38399532.0,1154.37,1838059.0,78.03,2470063.0,225.2,23322476.0,1167.95,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,252.16,18647994.0,120.175,12581762.0,134.94,6011214.0
2018-06-22T21:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.685,38399532.0,1156.79,1838059.0,78.03,2470063.0,225.2,23322476.0,1170.61,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,252.54,18647994.0,120.19,12581762.0,135.28,6011214.0
2018-06-22T22:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.77,38399532.0,1158.66,1838059.0,78.03,2470063.0,225.2,23322476.0,1171.73,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,252.3,18647994.0,120.22,12581762.0,135.66,6011214.0
2018-06-22T23:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.79,38399532.0,1156.74,1838059.0,78.03,2470063.0,225.2,23322476.0,1169.16,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,251.55,18647994.0,120.28,12581762.0,135.64,6011214.0
2018-06-23T00:00:00+0000,2415.94,3529329.0,303.62,55696013.0,185.015,38399532.0,1154.53,1838059.0,78.03,2470063.0,225.2,23322476.0,1166.26,1852522.0,182.73,42146720.0,5.75,92924374.0,123.67,7929905.0,250.59,18647994.0,120.35,12581762.0,135.31,6011214.0
